race_id,horse_no,horse_id,result,horse_age,horse_rating,finish_time,win_odds,place_odds,jockey_id
5053,6,2709,8,5,56,101.52,15,5.1,100
5053,7,3071,2,4,56,100.99,6.3,1.8,95
5053,8,1569,5,5,54,101.3,14,3.4,34
5053,9,596,12,4,50,102.05,41,8.6,63
5053,10,322,1,3,50,100.35,3,1.5,64
5053,11,1556,7,4,47,101.41,12,3.3,18
5053,12,1977,11,4,41,101.7,10,3.1,175
5054,1,3796,4,3,58,69.77,3.5,1.4,95
5054,2,1680,7,5,57,70.1,29,5.7,64
5054,3,1140,2,5,55,69.74,20,5.1,34
5054,4,126,9,3,60,70.17,43,9.1,21
5054,5,1233,3,4,55,69.77,5.4,1.6,18
5054,6,1939,8,3,53,70.12,23,6,68
5054,7,3028,5,4,53,69.86,4.5,1.7,150
5054,8,2284,11,3,60,70.24,12,3.3,24
5054,9,2866,12,3,46,70.85,99,35,93
5054,10,2242,1,5,44,69.68,3.7,1.5,2
5054,11,3809,6,3,60,69.99,92,18,149
5054,12,2865,10,4,40,70.17,68,11,162
5055,1,224,8,5,92,100.99,21,4.7,21
5055,2,780,6,6,86,99.96,9.6,2.6,76
5055,3,1921,1,3,86,99.34,2,1.1,64
5055,4,2799,7,5,85,100.61,32,5.6,24
5055,5,1446,9,5,85,101,26,4.8,150
5055,6,864,4,6,83,99.57,14,4.2,68
5055,7,3460,3,4,82,99.51,6.2,2.1,2
5055,8,3812,10,7,82,101.1,20,4.1,93
5055,9,883,2,3,60,99.47,7.1,2.1,95
5055,10,563,12,3,82,102.66,99,20,162
5055,11,34,5,4,81,99.77,18,4.7,175
5055,12,3179,11,3,81,101.3,99,16,63
5056,1,3937,8,5,96,70.38,13,3.9,21
5056,2,878,11,5,96,81.04,40,8.2,68
5056,3,2453,4,5,95,69.39,4.5,1.7,64
5056,4,4354,7,3,89,70.25,5.9,2.1,150
5056,5,1241,3,5,88,69.36,11,3,24
5056,6,1707,6,5,87,69.84,50,8.3,18
5056,7,983,1,3,84,68.94,3.5,1.4,2
5056,8,997,9,4,84,70.49,7.2,2.5,76
5056,9,3385,2,5,84,69.13,8.9,3.5,93
5056,10,481,10,3,60,70.72,60,12,63
5056,11,1934,5,4,81,69.6,16,3.7,175
5057,1,3257,12,5,79,101.93,10,2.9,21
5057,2,3714,7,5,78,100.89,14,3.5,24
5057,3,120,3,5,78,100.61,10,3.3,64
5057,4,3968,10,4,72,101,9.3,2.7,2
5057,5,3012,11,5,71,101.62,32,7.3,150
5057,6,3266,2,3,71,100.33,2.1,1.1,95
5057,7,466,1,6,71,100.24,7.3,2,175
5057,8,1646,6,3,60,100.85,10,3.7,100
5057,9,2621,9,6,65,100.92,76,14,68
5057,10,807,5,5,64,100.83,33,7,93
5057,11,3042,8,6,63,100.9,26,7.2,76
5057,12,3307,4,5,62,100.73,22,4.5,63
5058,1,2738,5,3,80,70.03,5.9,1.8,21
5058,2,4336,3,6,80,69.84,7.7,2.2,2
5058,3,3502,6,3,78,70.07,4.4,1.8,95
5058,4,2681,9,3,60,70.39,46,10,68
5058,5,122,10,3,60,70.6,58,10,162
5058,6,602,7,4,76,70.08,13,2.8,93
5058,7,3185,2,5,76,69.74,47,8.7,76
5058,8,3191,1,3,71,69.74,2.3,1.2,64
5058,9,2809,12,3,71,72.32,41,9.1,150
5058,10,1804,8,4,69,70.16,20,4.6,34
5058,11,3193,4,3,65,69.98,26,4.8,18
5058,12,2099,11,2,64,70.67,99,31,175
5059,1,1152,1,3,80,108.32,4.4,1.8,64
5059,2,1118,5,4,79,108.83,17,4,18
5059,3,2593,2,4,77,108.34,2.2,1.1,95
5059,4,2583,9,4,77,109.73,14,3,63
5059,5,2556,10,5,75,110.25,32,6.8,175
5059,6,52,8,3,60,109.59,21,3.7,24
5059,7,4079,11,6,72,110.48,52,8.2,68
5059,8,2972,6,4,69,108.91,59,10,76
5059,9,1255,3,4,68,108.7,7.3,2.4,150
5059,10,2237,4,3,65,108.71,7.9,2.4,2
5059,11,2960,12,6,64,110.55,97,17,162
5059,12,3177,7,6,60,109.32,34,7.2,93
5060,1,3032,3,3,60,83.26,16,4.7,150
5060,2,4279,2,4,39,83.24,3,1.4,18
5060,3,1156,12,4,38,84.68,61,11,68
5060,4,2303,7,4,38,83.51,9.8,3.1,63
5060,5,1495,5,5,37,83.5,13,3.8,138
5060,6,18,6,3,35,83.51,5.4,1.7,2
5060,7,953,14,3,60,86.56,99,25,76
5060,8,1617,1,3,60,83.18,10,3.9,64
5060,9,1618,13,3,60,84.94,60,12,100
5060,10,3866,10,3,60,83.85,11,4.4,24
5060,11,1073,4,3,60,83.37,19,4.8,34
5060,12,1308,11,3,60,84.37,57,15,161
5060,13,2931,8,9,23,83.52,9,2.7,175
5060,14,173,9,3,60,83.8,15,4.5,110
5061,1,1722,6,6,56,123.86,11,3.2,2
5061,2,1120,11,3,60,124.27,20,6.2,150
5061,3,3763,14,3,53,126.23,21,5.9,76
5061,4,779,10,3,60,124.17,55,12,24
5061,5,2734,2,3,49,122.88,3.1,1.5,64
5061,6,1472,12,3,60,124.51,96,21,63
5061,7,1898,9,3,60,124.1,14,3.6,138
5061,8,582,7,5,45,123.87,12,3.6,175
5061,9,4217,13,5,45,125.49,99,25,68
5061,10,1316,8,3,44,123.91,34,8.8,100
5061,11,703,5,4,43,123.74,8.2,2.3,34
5061,12,787,4,5,42,123.69,30,8,161
5061,13,3920,3,4,41,122.88,3.7,1.3,95
5061,14,3064,1,3,60,122.86,15,4.7,110
5062,1,699,6,4,60,83.18,23,5.1,161
5062,2,688,4,3,59,83.07,4.2,1.6,95
5062,3,153,10,5,59,83.44,34,9.8,34
5062,4,3401,8,4,58,83.31,32,7.3,18
5062,5,3043,1,6,57,82.88,12,3.2,100
5062,6,1566,9,4,56,83.4,99,28,110
5062,7,1979,7,4,55,83.26,26,6.1,63
5062,8,1949,11,7,55,83.53,7.7,2.2,150
5062,9,1356,13,4,54,83.75,65,12,24
5062,10,3020,2,4,54,82.98,3,1.6,64
5062,11,3433,12,2,52,83.7,18,5.2,162
5062,12,3776,14,2,52,83.88,50,11,138
5062,13,652,5,2,52,83.17,63,16,76
5062,14,1885,3,3,45,83.01,5.4,1.7,2
5063,1,2245,14,3,60,71.66,82,14,76
5063,2,35,6,4,54,70.48,49,9.9,100
5063,3,58,10,3,60,70.68,40,7.7,63
5063,4,2801,3,3,53,70.28,7,2,18
5063,5,508,12,2,52,70.94,16,4.6,150
5063,6,305,1,2,52,70.05,2.2,1.2,64
5063,7,2469,5,2,52,70.47,43,10,138
5063,8,210,7,2,52,70.53,10,2.8,2
5063,9,2584,4,3,51,70.42,16,4,24
5063,10,3720,13,3,50,71.12,99,63,175
5063,11,2105,9,2,48,70.64,24,5.8,34
5063,12,2421,2,2,48,70.26,5.4,1.9,95
5063,13,1088,11,6,44,70.79,12,3.1,68
5063,14,2718,8,4,44,70.6,99,22,162
5064,1,2225,13,4,80,83.89,13,2.7,110
5064,2,2241,5,4,77,82.34,10,2.4,68
5064,3,122,10,3,60,82.98,84,14,161
5064,4,870,8,6,75,82.74,15,3.5,150
5064,5,3757,6,3,74,82.6,29,6.6,21
5064,6,655,11,3,73,83.25,99,29,100
5064,7,1801,14,2,69,85.42,99,43,24
5064,8,996,7,4,69,82.72,99,30,175
5064,9,3181,9,7,65,82.83,42,6.8,34
5064,10,1037,1,3,64,81.68,1.7,1.1,95
5064,11,632,2,3,63,81.88,15,3.4,162
5064,12,3004,12,4,63,83.43,60,9.9,149
5064,13,456,4,5,63,82.16,16,4.1,76
5064,14,3052,3,3,62,81.97,5.5,1.7,2
5065,1,4080,12,3,60,96.98,99,37,68
5065,2,981,3,3,58,95.73,3.9,1.6,18
5065,3,4118,11,3,58,96.87,99,41,149
5065,4,2272,8,3,60,96.32,9.2,3.1,24
5065,5,781,9,6,55,96.42,11,3.3,64
5065,6,2762,5,4,55,96.11,6.4,2.1,161
5065,7,1561,1,2,53,95.38,4.2,1.7,95
5065,8,4327,2,2,53,95.63,11,3.3,138
5065,9,1296,4,4,51,95.84,11,2.8,76
5065,10,3215,10,3,60,96.64,34,9.1,100
5065,11,2731,14,3,60,97.36,99,36,162
5065,12,2318,6,3,60,96.19,14,3.8,63
5065,13,3143,7,3,46,96.28,13,4.6,2
5065,14,2112,13,3,42,97.04,99,25,34
5066,1,1033,1,4,134,93.76,1.1,1,95
5066,2,3663,4,6,124,94.02,29,3.5,24
5066,3,1044,6,3,60,94.4,13,2.1,18
5066,4,1565,2,5,120,93.93,9.4,1.6,2
5066,5,2217,3,5,118,93.95,12,1.8,150
5066,6,2085,7,4,115,94.55,99,12,68
5066,7,1594,5,3,60,94.32,48,5.4,110
5066,8,964,8,6,110,94.59,46,5.4,64
5067,1,2538,11,3,79,96.52,99,15,24
5067,2,1651,7,3,60,95.88,7.4,1.9,150
5067,3,2529,9,3,75,96.01,28,5.2,63
5067,4,3867,2,4,74,95.31,18,3.7,64
5067,5,4193,5,4,73,95.74,29,4.8,21
5067,6,987,1,3,73,95.28,2.3,1.1,2
5067,7,2521,12,3,60,96.84,99,29,34
5067,8,309,3,4,68,95.41,2.6,1.3,95
5067,9,1800,10,3,67,96.25,16,3.1,100
5067,10,2000,13,3,66,98.68,99,16,76
5067,11,511,4,2,65,95.54,50,8,68
5067,13,3219,6,3,60,95.79,99,66,175
5067,14,1917,7,4,62,95.88,26,5.2,110
5068,1,3047,5,6,118,56.16,76,12,24
5068,2,4141,14,3,60,57.63,34,6.9,138
5068,3,3959,10,6,115,56.73,44,6.8,150
5068,4,17,12,5,115,57.34,6.7,1.7,162
5068,5,296,9,3,90,56.54,23,5,34
5068,6,3068,4,5,110,56.15,10,2.8,64
5068,7,2911,13,5,110,57.34,24,6.5,100
5068,8,1492,6,5,110,56.2,18,4.9,18
5068,9,3206,8,3,105,56.52,12,3.2,68
5068,10,414,2,3,60,56.01,3.5,1.6,110
5068,11,961,7,4,103,56.52,99,16,76
5068,12,1154,1,4,100,55.78,2.8,1.6,2
5068,13,1792,3,2,93,56.14,27,7.7,63
5068,14,1560,11,4,92,56.99,99,25,175
5069,1,874,9,3,80,70.95,99,72,100
5069,2,3050,6,3,79,70.52,5.5,1.9,95
5069,3,1913,4,3,79,70.34,5,1.5,18
5069,4,2231,12,2,75,71.45,20,4.1,150
5069,5,1695,3,3,72,69.95,8.4,2.2,2
5069,6,3018,7,3,60,70.72,99,30,76
5069,7,3509,1,3,69,69.39,6.3,2.1,24
5069,8,214,11,2,68,71.4,82,16,110
5069,9,512,8,2,67,70.75,2.6,1.3,64
5069,10,3520,5,3,67,70.41,12,3.4,138
5069,11,1793,2,2,66,69.86,56,11,63
5069,13,1798,13,3,60,71.63,99,69,149
5069,14,2730,10,3,61,71.09,99,74,21
5070,1,2463,7,3,100,58.39,46,8.1,162
5070,2,4004,5,3,100,57.8,13,2.7,2
5070,3,3580,4,3,100,57.58,4.9,1.3,110
5070,4,3075,3,3,100,57.46,1.6,1.1,150
5070,5,839,2,3,100,57.27,5.2,1.5,64
5070,6,3641,9,3,100,58.87,99,13,100
5070,7,418,1,3,60,57.11,20,3.3,68
5070,8,510,8,3,60,58.87,65,8.2,63
5070,9,3024,6,2,100,57.9,23,3,76
5071,1,1004,7,3,60,70.66,6.4,1.6,161
5071,2,3210,4,3,38,70.37,12,3.7,76
5071,3,1279,1,5,37,69.8,2.8,1.3,64
5071,4,4225,10,5,36,71.74,61,12,149
5071,5,107,9,6,35,71.19,18,4.6,100
5071,6,1254,8,3,60,70.98,15,4.7,2
5071,7,2155,3,3,31,70.34,19,5.2,151
5071,8,1147,12,3,60,72.3,42,10,21
5071,9,333,11,6,24,71.95,9.7,3.4,63
5071,10,2574,5,3,60,70.47,45,11,175
5071,11,2037,6,3,60,70.48,11,3.3,162
5071,12,2608,2,4,26,69.84,4.9,1.8,150
5072,1,1091,6,5,40,103.28,5.4,2.1,2
5072,2,1654,10,3,60,103.94,15,5,24
5072,3,1,9,3,37,103.68,4.2,1.8,64
5072,4,2611,13,4,37,104.91,7.9,2.7,138
5072,5,1029,12,3,60,104.63,14,4.4,63
5072,6,24,5,3,35,103.01,34,9.5,150
5072,7,1915,4,3,60,103.01,7.1,2.4,110
5072,8,3519,2,4,30,102.91,48,11,175
5072,9,3870,8,3,60,103.53,99,23,21
5072,10,4282,3,3,26,102.97,5.3,1.5,162
5072,11,3217,7,3,60,103.53,11,3.5,68
5072,12,1947,1,7,19,102.69,33,9.7,161
5072,13,3505,14,3,60,105.24,99,28,149
5072,14,2287,11,3,60,104.58,48,11,151
5073,1,3214,12,3,58,73.95,4,1.6,64
5073,2,1294,5,3,56,71.37,49,9.3,100
5073,3,3799,1,3,55,69.89,5,1.9,2
5073,4,611,9,5,54,72.34,92,14,63
5073,5,1375,8,4,54,72.01,16,4,138
5073,6,3876,4,3,60,71.36,29,6.8,150
5073,7,607,3,3,48,70.92,3.2,1.4,110
5073,8,4393,10,3,60,72.55,37,8.6,175
5073,9,1253,7,4,44,71.83,99,29,76
5073,10,2921,2,5,44,70.72,6.3,1.8,162
5073,11,2107,11,3,43,73.45,28,6.3,68
5073,12,629,6,3,41,71.82,9.8,2.7,151
5074,1,1940,2,2,58,56.89,9.3,2.8,110
5074,2,931,8,3,58,57.6,14,3.9,18
5074,3,3391,5,4,57,57.44,11,3.3,24
5074,4,1089,4,5,56,57.43,62,14,68
5074,5,4278,1,5,56,56.87,11,3.3,63
5074,6,2427,7,3,54,57.57,3.7,1.5,138
5074,7,2420,10,2,52,57.69,61,12,100
5074,8,2528,9,2,52,57.68,8.9,3.5,64
5074,9,518,12,2,52,58.01,8.5,3.2,150
5074,10,3149,14,3,60,59.14,99,46,175
5074,11,3144,3,2,48,57.13,6.6,2.5,2
5074,12,692,6,4,44,57.47,10,3,162
5074,13,926,13,6,44,58.39,99,37,161
5074,14,8,11,3,41,57.73,12,3.7,76
5075,1,3390,4,5,56,83,7.7,2.9,161
5075,2,555,1,2,54,82.55,6.7,2.7,2
5075,4,27,8,4,53,83.9,99,30,175
5075,5,1432,5,4,53,83.1,5,1.9,24
5075,7,152,11,3,60,85.3,16,4.2,100
5075,9,3657,3,3,60,82.84,37,7.5,68
5075,10,1607,2,3,48,82.76,19,5.3,63
5075,11,1368,6,5,47,83.54,13,3.6,18
5075,12,1609,7,3,46,83.62,99,17,138
5075,13,32,10,4,43,84.95,99,25,21
5075,14,3672,9,5,40,84.05,99,26,76
5076,1,118,10,3,60,137.15,21,5.3,149
5076,2,295,8,4,76,136.79,5.5,1.6,18
5076,3,3517,1,3,60,136.06,14,3.8,138
5076,5,2858,4,4,74,136.2,10,3,2
5076,6,3528,3,3,74,136.12,4,1.8,64
5076,7,2556,6,5,73,136.5,22,7.2,68
5076,8,2892,2,3,60,136.07,16,4.6,24
5076,9,1980,11,4,71,137.37,12,3.6,63
5076,10,1255,5,4,67,136.22,3.4,1.4,76
5076,11,1295,9,5,66,137.12,30,6.8,110
5076,12,3975,7,5,62,136.74,15,4.3,161
5077,1,1461,6,2,85,69.6,44,6.5,68
5077,2,656,12,5,83,70.14,52,7.8,110
5077,3,2576,4,4,82,69.46,21,4.3,161
5077,4,698,5,3,82,69.48,9.2,1.8,138
5077,5,1117,1,3,60,69.36,78,12,100
5077,6,2907,8,5,81,69.68,61,8.5,175
5077,7,1934,7,4,80,69.64,13,2.3,18
5077,8,407,2,5,76,69.41,5.1,1.6,76
5077,9,2525,3,4,76,69.43,1.4,1,64
5077,10,1678,11,3,60,70.05,99,18,21
5077,11,3646,10,2,66,70.02,99,24,151
5077,12,4186,9,4,60,69.95,56,7.5,149
5078,1,976,6,3,60,101.56,15,4.3,110
5078,2,1598,7,7,79,101.56,99,46,175
5078,3,1514,5,5,76,101.54,25,6.3,138
5078,4,3673,8,6,75,101.57,34,7.2,21
5078,5,627,1,4,75,101.03,4.4,1.6,2
5078,6,1271,3,6,75,101.34,69,12,18
5078,7,833,11,3,71,101.96,8.3,2.4,24
5078,8,3751,4,3,71,101.52,29,6.4,151
5078,9,1918,2,3,69,101.07,2.1,1.1,64
5078,10,1615,12,4,69,102.26,12,3.2,68
5078,11,2704,13,6,68,102.99,99,19,100
5078,12,1751,14,2,66,103.2,53,10,149
5078,13,2963,9,4,64,101.79,18,3.7,76
5078,14,598,10,6,64,101.84,24,5.1,63
5079,1,2912,13,7,78,82.43,20,4.7,18
5079,2,836,6,4,75,82.23,15,4.2,100
5079,3,1791,7,2,74,82.26,78,17,76
5079,4,70,9,8,72,82.33,24,6,21
5079,5,624,5,4,72,82.13,3.5,1.5,24
5079,6,690,3,3,70,81.95,21,4.9,110
5079,7,3765,4,3,70,81.97,4.7,1.6,2
5079,8,2444,14,4,67,82.95,99,35,138
5079,9,696,2,3,67,81.87,3,1.3,64
5079,10,2702,8,5,65,82.29,76,11,151
5079,11,3462,10,3,64,82.4,99,24,149
5079,12,2621,12,6,63,82.42,30,18,175
5079,13,1343,1,3,63,81.83,42,7.6,161
5079,14,2216,11,3,62,82.42,10,2.6,63
5080,1,2832,13,3,100,95.34,12,3.9,138
5080,2,1236,11,4,95,95.01,9.4,2.5,76
5080,3,1278,4,3,94,94.72,11,3.9,18
5080,4,1121,10,3,60,94.98,19,6.2,24
5080,5,1469,8,4,92,94.92,4.3,1.5,64
5080,6,549,9,3,88,94.92,15,5.2,100
5080,7,993,6,4,85,94.9,97,20,151
5080,8,3522,3,4,84,94.7,8.8,3,68
5080,9,883,12,3,60,95.32,20,5.8,175
5080,10,932,1,3,83,94.13,12,3.7,2
5080,11,3062,14,5,83,96.11,99,29,21
5080,12,600,2,4,82,94.29,3.4,1.4,110
5080,13,1857,5,4,82,94.78,39,8.6,63
5080,14,1297,7,5,80,94.9,76,19,149
5081,1,3864,5,4,60,70.43,3.5,1.3,24
5081,2,2081,2,5,57,70.08,19,3.9,18
5081,3,3140,12,4,57,71.92,99,27,76
5081,4,1525,1,3,56,69.87,2.3,1.3,2
5081,5,2869,6,4,54,70.56,15,4.1,138
5081,6,1052,9,3,54,70.88,10,2.6,21
5081,7,1467,11,2,52,71.86,99,20,162
5081,8,2399,7,2,52,70.63,99,20,68
5081,9,1756,8,6,51,70.8,25,4.9,63
5081,10,1883,10,3,60,71.31,31,6,100
5081,11,1028,4,4,45,70.19,9.9,2.6,40
5081,12,2220,3,3,41,70.09,11,2.6,110
5082,1,1580,7,4,40,137.82,7.5,2.4,138
5082,2,743,11,5,39,139.24,20,6.1,162
5082,3,3269,3,3,60,137.25,9.5,2.6,68
5082,4,3504,12,3,60,140.32,52,10,76
5082,5,168,4,3,60,137.37,11,3.6,100
5082,6,2636,8,7,30,137.82,4.6,1.6,24
5082,7,1655,6,6,27,137.78,10,3.4,2
5082,8,998,2,3,26,137.17,4.1,1.7,40
5082,9,3217,5,3,60,137.57,8.8,3.4,18
5082,10,650,9,4,32,138.95,32,11,63
5082,11,3644,10,3,60,138.96,16,4.6,110
5082,12,4192,1,4,19,137.04,16,4,175
5083,1,2581,2,4,60,100.4,4.1,1.6,18
5083,2,2598,6,5,58,100.83,5.6,1.9,24
5083,3,4114,12,3,57,102.11,99,26,68
5083,4,2271,8,3,56,100.95,19,4.3,100
5083,5,1603,7,4,54,100.91,9.7,3.1,162
5083,6,124,4,5,52,100.68,46,12,110
5083,7,625,1,5,52,100.35,6.4,2,2
5083,8,1296,3,4,51,100.63,3.9,1.5,76
5083,9,3208,5,4,49,100.81,22,6.1,63
5083,10,729,9,2,48,101.04,19,5.6,138
5083,11,4134,11,3,60,101.74,56,12,151
5083,12,3860,10,4,44,101.05,11,3.7,175
5084,1,1917,1,4,60,101.25,6.1,2.3,18
5084,2,2589,4,4,59,101.69,14,4.7,24
5084,3,1248,8,5,58,101.95,10,3.3,2
5084,4,3552,10,5,58,102.14,32,5.5,100
5084,5,4203,6,3,58,101.94,7.1,2.4,40
5084,6,181,12,3,60,102.35,6.3,2.3,63
5084,7,706,7,3,60,101.95,22,6.6,21
5084,8,1014,9,7,51,102.08,10,3.1,138
5084,9,3718,5,3,51,101.7,4.5,1.8,76
5084,10,1608,11,7,50,102.17,52,13,68
5084,11,2710,2,4,45,101.56,13,4.6,110
5084,12,3363,3,5,42,101.61,10,2.9,162
5085,1,2681,9,3,60,70.26,54,11,68
5085,2,2423,3,2,76,69.77,4,1.7,24
5085,3,3926,12,5,74,71.17,7,2.3,138
5085,4,3512,8,3,71,70.24,24,6.4,151
5085,5,2082,4,4,69,69.87,5.5,1.7,100
5085,6,3145,5,3,68,69.94,8.7,2.8,76
5085,7,628,11,3,67,70.48,13,4.2,18
5085,8,4290,10,6,65,70.43,98,19,175
5085,9,3908,6,5,65,70.01,90,19,63
5085,10,2769,7,5,65,70.15,8.8,2.8,2
5085,11,2403,1,2,62,69.63,13,4.2,110
5085,12,1752,2,3,61,69.74,5.5,1.8,40
5086,1,3665,5,3,60,70.29,7.2,2.4,76
5086,2,1494,2,5,58,70.06,5.5,1.8,18
5086,3,3028,1,4,53,69.96,5.7,2.2,24
5086,4,963,11,3,60,71.07,12,3.7,138
5086,5,1939,8,3,52,70.79,17,4.3,151
5086,6,644,3,3,60,70.17,13,3.8,2
5086,7,2219,10,3,48,70.94,89,15,100
5086,8,3323,9,7,46,70.91,98,15,68
5086,9,2186,12,3,46,71.18,47,20,40
5086,10,3572,6,3,46,70.35,2.8,1.3,110
5086,11,4016,7,4,44,70.7,17,4.6,162
5086,12,1365,4,3,60,70.21,17,3.6,63
5087,1,481,2,3,60,57.05,9.3,2.9,24
5087,2,745,12,4,72,59.1,9.9,3.1,40
5087,3,3001,8,3,60,57.34,13,4,149
5087,4,848,5,3,75,57.24,7.2,3.2,21
5087,5,2965,10,2,70,58.15,13,5.3,110
5087,6,3972,4,4,68,57.14,9.3,2.8,138
5087,7,3722,11,3,67,58.28,9.8,3.4,100
5087,8,530,1,5,66,56.86,6.5,1.8,76
5087,9,3861,3,4,65,57.09,10,3.7,18
5087,10,406,7,4,65,57.27,5.4,1.9,2
5087,11,667,9,3,68,57.52,32,9,68
5087,12,1959,6,3,60,57.25,24,8,175
5088,1,2886,6,7,78,100.73,23,5.5,76
5088,2,985,2,3,77,100.25,11,3.4,21
5088,4,2154,4,3,76,100.6,5.6,2,110
5088,5,4088,8,3,60,100.85,9.7,2.9,138
5088,6,3968,10,4,72,101.06,9.7,2.9,63
5088,7,1290,5,4,71,100.65,6.9,2.2,100
5088,8,2339,7,3,60,100.74,22,5.2,40
5088,9,2536,1,6,67,100.25,9.1,2.6,162
5088,10,2578,3,4,66,100.3,3.1,1.6,2
5088,11,1787,11,5,65,101.85,13,3.4,18
5088,12,2091,9,3,62,100.97,99,26,175
5089,1,3135,12,3,60,83.98,34,9.7,63
5089,2,174,13,4,40,84.38,11,3.4,21
5089,3,928,8,3,60,83.36,12,3.2,68
5089,4,2401,10,4,39,83.53,9.7,3.1,2
5089,5,958,1,3,60,82.83,3.6,1.5,138
5089,6,1920,7,3,32,83.33,35,9.8,110
5089,7,1285,14,3,60,85.58,15,5.5,161
5089,8,1811,3,3,60,83.18,15,4.5,40
5089,9,3960,2,6,30,82.92,11,3.5,150
5089,10,3233,6,3,60,83.3,24,8.6,100
5089,11,3973,11,3,60,83.57,38,10,151
5089,12,637,9,3,60,83.51,4.3,1.6,18
5089,13,2410,5,4,25,83.28,17,5,76
5089,14,2623,4,6,20,83.26,34,8.1,175
5090,1,2871,3,3,60,110.14,16,5.3,2
5090,2,2903,9,4,60,110.53,3.8,1.4,150
5090,3,3435,1,5,59,109.55,29,7.6,68
5090,4,2265,4,3,52,110.18,10,3.7,138
5090,5,3725,6,3,52,110.4,14,4.5,76
5090,6,664,8,4,51,110.51,69,14,175
5090,7,2135,10,4,50,110.56,18,5.4,40
5090,8,3002,2,6,48,109.73,8.2,3,18
5090,9,1898,5,3,60,110.21,12,3.5,100
5090,10,1562,13,3,44,110.96,99,33,151
5090,11,21,12,3,42,110.76,19,6.6,21
5090,12,1316,11,3,42,110.68,5.1,1.7,63
5090,13,3957,14,3,60,111.7,28,8.9,110
5090,14,1841,7,5,40,110.49,7.6,2.6,149
5091,1,2189,2,2,57,70.32,3.5,1.4,161
5091,2,1799,10,3,59,71.11,23,5.7,24
5091,3,126,1,3,60,70.28,22,5.5,21
5091,4,35,3,4,53,70.47,7.9,2.2,100
5091,5,2097,8,2,52,70.95,3.5,1.6,2
5091,6,1466,12,2,52,73.68,99,22,149
5091,7,3425,6,3,50,70.8,63,11,63
5091,8,166,11,5,50,71.92,99,23,151
5091,9,1038,7,3,50,70.84,8,2.7,150
5091,10,1426,9,2,50,70.99,21,4.8,68
5091,11,695,5,2,48,70.73,4.9,1.5,175
5091,12,1711,4,5,47,70.55,32,8.7,40
5092,1,325,1,4,60,83.6,3.1,1.4,2
5092,2,2590,3,4,57,83.7,23,5.6,40
5092,3,3401,11,4,56,84.58,23,5.8,18
5092,4,653,10,5,54,84.43,74,14,68
5092,5,2709,5,5,54,83.78,36,9.8,100
5092,6,4299,4,5,52,83.76,4.5,1.6,63
5092,7,652,8,2,52,84.25,6.3,2.3,21
5092,8,661,9,5,51,84.36,20,5.4,76
5092,9,2424,13,3,51,84.7,94,22,110
5092,10,1003,12,2,50,84.61,92,20,162
5092,11,3971,2,5,50,83.65,11,3.2,138
5092,12,19,6,3,49,83.89,6.7,2,24
5092,13,1094,14,6,44,84.93,81,16,175
5092,14,3032,7,3,60,84.19,16,4.4,161
5093,1,1538,9,6,105,137.07,33,7,68
5093,2,3138,1,3,102,135.98,4.4,1.9,18
5093,3,172,4,4,99,136.41,7.5,2.1,76
5093,4,3100,3,5,95,136.38,11,2.9,110
5093,5,2696,12,6,94,137.32,40,9.5,24
5093,6,1753,5,3,93,136.48,3.1,1.6,2
5093,7,2249,8,3,89,136.92,12,2.9,100
5093,8,320,10,3,86,137.11,99,27,40
5093,9,1612,13,4,85,138.3,31,7.8,149
5093,10,2799,11,5,83,137.15,23,5.6,63
5093,11,1446,7,5,83,136.65,39,8.6,161
5093,12,3007,6,5,83,136.58,22,5.7,21
5093,13,3517,2,3,60,136.07,6.7,2.1,175
5094,1,688,10,3,59,102.65,6,2.2,24
5094,2,86,5,4,59,99.17,10,3.6,100
5094,3,867,7,3,60,99.41,5.7,1.8,138
5094,4,3524,3,4,56,98.85,7.3,2.6,2
5094,5,165,14,4,54,105.21,17,4.8,68
5094,6,115,2,6,53,98.83,18,4.6,18
5094,7,1541,11,5,53,103.35,11,3.8,63
5094,8,3183,9,5,53,100.25,99,32,175
5094,9,3730,12,4,52,103.92,9.6,3.3,150
5094,10,1293,13,3,60,104.86,31,11,161
5094,11,3974,4,5,52,99,27,7.1,76
5094,12,1570,1,4,51,98.81,41,13,162
5094,13,607,6,3,48,99.32,6,2.3,110
5094,14,1063,8,5,42,99.51,14,4.7,40
5095,1,811,2,5,80,55.5,27,7.7,21
5095,2,3050,3,3,79,55.6,5.6,1.9,110
5095,3,158,13,3,60,56.97,10,3,149
5095,4,1333,14,4,70,57.14,40,9.5,24
5095,5,3202,8,4,69,56.14,17,4.9,150
5095,6,2402,5,2,68,55.73,8.7,3.8,18
5095,7,1649,12,3,60,56.68,41,11,100
5095,8,4024,4,4,68,55.7,4,1.4,2
5095,9,512,10,2,67,56.54,6,2.4,161
5095,10,966,6,5,65,56,32,10,68
5095,11,85,1,3,63,55.42,7.9,2.3,76
5095,12,3967,9,5,62,56.3,40,9.6,162
5095,13,1931,11,3,62,56.59,17,4.8,63
5095,14,1084,7,5,62,56.1,39,16,151
5096,1,3863,11,3,60,70.06,76,14,76
5096,2,2867,1,4,84,68.73,7.6,2.2,24
5096,3,3460,9,4,83,69.93,21,4.5,138
5096,4,167,5,3,60,69.35,2,1.3,2
5096,5,481,3,3,60,68.96,5.4,1.6,110
